,N,Party,Province,Race,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
7857,609.0,p_bbp,Karaman,2015_11,8.94161987137e-153,0.0,3.34952517855e-13,1.10106666337e-156,0.0
7858,609.0,p_bgmz,Karaman,2015_11,0.0,0.0,,0.0,0.0
7859,609.0,p_btp,Karaman,2015_11,0.0,0.0,0.00264161872446,0.0,0.0
7860,609.0,p_chp,Karaman,2015_11,0.207298417166,0.0882421360352,0.384765009825,0.161716682811,0.53
7861,609.0,p_dp,Karaman,2015_11,0.0,0.0,0.0148175524579,0.0,0.01
7862,609.0,p_dsp,Karaman,2015_11,0.0,0.0,,0.0,0.03
7863,609.0,p_dyp,Karaman,2015_11,0.0,0.0,,0.0,0.16
7864,609.0,p_hakpar,Karaman,2015_11,7.16125143601e-308,0.0,6.00217959564e-13,0.0,0.0
7865,609.0,p_hdp,Karaman,2015_11,4.76533222598e-212,0.0,0.000276115149751,1.07640563201e-217,0.0
7866,609.0,p_hkp,Karaman,2015_11,0.0,0.0,3.60191859141e-12,0.0,0.0
7867,609.0,p_kp,Karaman,2015_11,0.0,0.0,8.21783678349e-11,0.0,0.0
7868,609.0,p_ldp,Karaman,2015_11,0.0,0.0,,0.0,0.04
7869,609.0,p_mhp,Karaman,2015_11,0.478921079695,0.0235165880875,0.349349195918,0.409280022334,0.26
7870,609.0,p_millet,Karaman,2015_11,0.0,0.0,,0.0,0.17
7871,609.0,p_saadet,Karaman,2015_11,6.34986733337e-75,0.0,6.7467680846e-05,2.05918321975e-77,0.0
7872,609.0,p_vatan,Karaman,2015_11,0.0,0.0,6.79556635761e-07,0.0,0.0
7873,720.0,p_akp,Kars,2015_11,0.42629160187,0.0296593852445,0.484109952265,0.390047205659,0.26
7874,720.0,p_bbp,Kars,2015_11,0.0,0.0,9.77658253348e-22,0.0,0.0
7875,720.0,p_bgmz,Kars,2015_11,0.0,0.0,,0.0,0.0
7876,720.0,p_btp,Kars,2015_11,0.0,0.0,0.00156648060665,0.0,0.0
7877,720.0,p_chp,Kars,2015_11,3.68006586867e-10,2.00040794106e-17,0.661904535403,3.9435976796e-11,0.15
7878,720.0,p_dp,Kars,2015_11,0.0,0.0,0.0461330309119,0.0,0.04
7879,720.0,p_dsp,Kars,2015_11,0.0,0.0,,0.0,0.0
7880,720.0,p_dyp,Kars,2015_11,0.0,0.0,0.000685480481547,0.0,0.0
7881,720.0,p_hakpar,Kars,2015_11,0.0,0.0,3.88921560337e-11,0.0,0.0
7882,720.0,p_hdp,Kars,2015_11,0.0823676062364,0.00440865730119,0.0903759418241,0.0478530564671,0.01
7883,720.0,p_hkp,Kars,2015_11,4.44160838921e-309,0.0,3.11318696929e-19,0.0,0.0
7884,720.0,p_kp,Kars,2015_11,0.0,0.0,7.06962546005e-05,0.0,0.0
7885,720.0,p_mhp,Kars,2015_11,3.84435000907e-35,6.78965238132e-72,0.264248979951,5.3795891336e-37,0.04
7886,720.0,p_millet,Kars,2015_11,0.0,0.0,,0.0,0.0
7887,720.0,p_saadet,Kars,2015_11,0.0,0.0,1.31390981333e-05,0.0,0.0
7888,720.0,p_vatan,Kars,2015_11,0.0,0.0,0.000105551089306,0.0,0.0
7889,1592.0,p_akp,Kastamonu,2015_11,0.1494192225,0.034433573474,0.186578347676,0.124395793167,0.25
7890,1592.0,p_bbp,Kastamonu,2015_11,0.0,0.0,1.19760194557e-24,0.0,0.0
7891,1592.0,p_bgmz,Kastamonu,2015_11,0.0,0.0,,0.0,0.0
7892,1592.0,p_btp,Kastamonu,2015_11,0.0,0.0,2.37840756791e-08,0.0,0.0
7893,1592.0,p_chp,Kastamonu,2015_11,0.016133075791,1.27901904996e-20,0.177980711901,0.00639686701471,0.12
7894,1592.0,p_dp,Kastamonu,2015_11,0.0,0.0,4.2552482799e-21,0.0,0.0
7895,1592.0,p_dsp,Kastamonu,2015_11,0.0,0.0,2.60456655235e-11,0.0,0.0
7896,1592.0,p_dyp,Kastamonu,2015_11,0.0,0.0,,0.0,0.0
7897,1592.0,p_hakpar,Kastamonu,2015_11,0.0,0.0,7.40555327413e-32,0.0,0.0
7898,1592.0,p_hdp,Kastamonu,2015_11,0.0,0.0,4.0716145009e-06,0.0,0.0
7899,1592.0,p_hkp,Kastamonu,2015_11,0.0,0.0,4.63455915676e-29,0.0,0.0
7900,1592.0,p_kp,Kastamonu,2015_11,0.0,0.0,1.65532076656e-17,0.0,0.0
7901,1592.0,p_ldp,Kastamonu,2015_11,0.0,0.0,,0.0,0.0
7902,1592.0,p_mhp,Kastamonu,2015_11,0.000810941795897,2.8289175569e-13,0.117961333439,0.000341439972633,0.02
7903,1592.0,p_millet,Kastamonu,2015_11,0.0,0.0,0.000363456261166,0.0,0.06
7904,1592.0,p_saadet,Kastamonu,2015_11,0.0,0.0,1.13847547795e-19,0.0,0.0
7905,1592.0,p_vatan,Kastamonu,2015_11,0.0,0.0,2.26110887422e-09,0.0,0.0
7906,2875.0,p_akp,Kayseri,2015_11,0.270134126341,0.219462169668,0.183953964091,0.207778335443,0.29
7907,2875.0,p_bbp,Kayseri,2015_11,0.0,0.0,3.4511587562e-47,0.0,0.0
7908,2875.0,p_bgmz,Kayseri,2015_11,0.0,0.0,,0.0,0.0
7909,2875.0,p_btp,Kayseri,2015_11,0.0,0.0,1.14290003132e-29,0.0,0.0
7910,2875.0,p_chp,Kayseri,2015_11,0.858021901878,3.92619713717e-12,0.288687123421,0.872084984161,0.06
7911,2875.0,p_dp,Kayseri,2015_11,0.0,0.0,5.22320522714e-16,0.0,0.0
7912,2875.0,p_dsp,Kayseri,2015_11,0.0,0.0,1.10072880961e-06,0.0,0.0
7913,2875.0,p_dyp,Kayseri,2015_11,0.0,0.0,5.41957755625e-08,0.0,0.0
7914,2875.0,p_hakpar,Kayseri,2015_11,0.0,0.0,1.65609838687e-54,0.0,0.0
7915,2875.0,p_hdp,Kayseri,2015_11,0.0,0.0,2.93138592224e-14,0.0,0.0
7916,2875.0,p_hkp,Kayseri,2015_11,0.0,0.0,2.46255425857e-60,0.0,0.0
7917,2875.0,p_kp,Kayseri,2015_11,0.0,0.0,9.41405086683e-46,0.0,0.0
7918,2875.0,p_ldp,Kayseri,2015_11,0.0,0.0,5.55393952134e-07,0.0,0.0
7919,2875.0,p_mhp,Kayseri,2015_11,0.435282857554,3.04092272176e-06,0.465955520954,0.395711802774,0.31
7920,2875.0,p_millet,Kayseri,2015_11,0.0,0.0,3.52045984828e-06,0.0,0.0
7921,2875.0,p_saadet,Kayseri,2015_11,0.0,0.0,1.2454857974e-48,0.0,0.0
7922,2875.0,p_vatan,Kayseri,2015_11,0.0,0.0,8.65057197293e-27,0.0,0.0
7923,342.0,p_akp,Kilis,2015_11,0.274721331174,0.213299228117,0.311152105945,0.285041266435,0.09
7924,342.0,p_bbp,Kilis,2015_11,9.68620790281e-144,0.0,5.16651292113e-05,2.84128616778e-147,0.0
7925,342.0,p_bgmz,Kilis,2015_11,0.0,0.0,,0.0,0.0
7926,342.0,p_btp,Kilis,2015_11,3.91242007336e-195,0.0,0.0172911542736,8.60110037128e-200,0.0
7927,342.0,p_chp,Kilis,2015_11,0.6729818221,0.114988398555,0.911149507558,0.600032068653,0.96
7928,342.0,p_dp,Kilis,2015_11,0.0,0.0,0.931789621568,0.0,0.49
7929,342.0,p_dsp,Kilis,2015_11,0.0,0.0,,0.0,0.01
7930,342.0,p_dyp,Kilis,2015_11,0.0,0.0,,0.0,0.06
7931,342.0,p_hakpar,Kilis,2015_11,0.0,0.0,0.140087152063,0.0,0.01
7932,342.0,p_hdp,Kilis,2015_11,3.99860600452e-76,0.0,0.091230470427,1.87228569595e-78,0.0
7933,342.0,p_hkp,Kilis,2015_11,0.0,0.0,0.0657607852025,0.0,0.0
7934,342.0,p_kp,Kilis,2015_11,0.0,0.0,,0.0,0.0
7935,342.0,p_ldp,Kilis,2015_11,0.0,0.0,,0.0,0.0
7936,342.0,p_mhp,Kilis,2015_11,0.722858754167,0.0135883394762,0.556113009907,0.715106737087,0.53
7937,342.0,p_millet,Kilis,2015_11,0.0,0.0,,0.0,0.07
7938,342.0,p_saadet,Kilis,2015_11,2.40363252116e-168,0.0,0.00146416031163,1.9365470785e-172,0.0
7939,342.0,p_vatan,Kilis,2015_11,0.0,0.0,0.714368060581,0.0,0.49
7940,688.0,p_akp,Kirikkale,2015_11,0.249744063332,0.141762241337,0.243589266955,0.251807632715,0.25
7941,688.0,p_bbp,Kirikkale,2015_11,5.18610192312e-127,0.0,4.54464108362e-10,1.09395381195e-130,0.0
7942,688.0,p_bgmz,Kirikkale,2015_11,0.0,0.0,,0.0,0.0
7943,688.0,p_btp,Kirikkale,2015_11,0.0,0.0,0.00019611974637,0.0,0.0
7944,688.0,p_chp,Kirikkale,2015_11,0.469791573876,0.0152222875081,0.804608025746,0.370125335175,0.86
7945,688.0,p_dp,Kirikkale,2015_11,0.0,0.0,0.00457342267574,0.0,0.0
7946,688.0,p_dsp,Kirikkale,2015_11,0.0,0.0,,0.0,0.0
7947,688.0,p_dyp,Kirikkale,2015_11,0.0,0.0,,0.0,0.0
7948,688.0,p_hakpar,Kirikkale,2015_11,0.0,0.0,1.52119212138e-14,0.0,0.0
7949,688.0,p_hdp,Kirikkale,2015_11,0.0,0.0,0.00110252701457,0.0,0.0
7950,688.0,p_hkp,Kirikkale,2015_11,0.0,0.0,1.70748427879e-07,0.0,0.0
7951,688.0,p_kp,Kirikkale,2015_11,0.0,0.0,4.3375053051e-06,0.0,0.0
7952,688.0,p_ldp,Kirikkale,2015_11,0.0,0.0,0.105590634221,0.0,0.0
7953,688.0,p_mhp,Kirikkale,2015_11,0.475107254571,0.00716524354056,0.345311160353,0.463976186416,0.34
7954,688.0,p_millet,Kirikkale,2015_11,0.0,0.0,0.102760137918,0.0,0.02
7955,688.0,p_saadet,Kirikkale,2015_11,8.93763505562e-150,0.0,2.61664779181e-09,5.40730034343e-154,0.0
7956,688.0,p_vatan,Kirikkale,2015_11,0.0,0.0,0.000258847128305,0.0,0.0
7957,846.0,p_akp,Kirklareli,2015_11,0.14945095592,0.0032911839863,0.170347989327,0.176668830056,0.37
7958,846.0,p_bbp,Kirklareli,2015_11,0.0,0.0,1.06689356849e-18,0.0,0.0
7959,846.0,p_bgmz,Kirklareli,2015_11,0.0,0.0,,0.0,0.0
7960,846.0,p_btp,Kirklareli,2015_11,0.0,0.0,1.3806175764e-05,0.0,0.0
7961,846.0,p_chp,Kirklareli,2015_11,0.961855990365,0.886132416385,0.98255214269,0.984206341162,0.9
7962,846.0,p_dp,Kirklareli,2015_11,0.0,0.0,1.43317079647e-10,0.0,0.0
7963,846.0,p_dsp,Kirklareli,2015_11,0.0,0.0,5.2918062514e-09,0.0,0.0
7964,846.0,p_hakpar,Kirklareli,2015_11,0.0,0.0,8.08922992894e-22,0.0,0.0
7965,846.0,p_hdp,Kirklareli,2015_11,2.53714026611e-53,0.0,0.0242366135634,7.13476148081e-56,0.0
7966,846.0,p_hkp,Kirklareli,2015_11,0.0,0.0,3.51665167879e-17,0.0,0.0
7967,846.0,p_kp,Kirklareli,2015_11,0.0,0.0,,0.0,0.0
7968,846.0,p_ldp,Kirklareli,2015_11,0.0,0.0,0.016567185278,0.0,0.01
7969,846.0,p_mhp,Kirklareli,2015_11,0.751440032501,0.0263381584789,0.754028796445,0.7366012902,0.83
7970,846.0,p_millet,Kirklareli,2015_11,0.0,0.0,,0.0,0.03
7971,846.0,p_saadet,Kirklareli,2015_11,0.0,0.0,3.13262631689e-13,0.0,0.0
7972,846.0,p_vatan,Kirklareli,2015_11,3.25185975043e-250,0.0,3.29522715105e-12,8.67739406163e-257,0.0
7973,654.0,p_akp,Kirsehir,2015_11,0.201983316733,0.126667504594,0.181576813842,0.193721826398,0.16
7974,654.0,p_bbp,Kirsehir,2015_11,1.62362645736e-216,0.0,4.77199706469e-09,3.84642573172e-222,0.0
7975,654.0,p_bgmz,Kirsehir,2015_11,0.0,0.0,,0.0,0.0
7976,654.0,p_btp,Kirsehir,2015_11,0.0,0.0,,0.0,0.0
7977,654.0,p_chp,Kirsehir,2015_11,0.250764764795,0.0457445741302,0.269815134323,0.211933607021,0.21
7978,654.0,p_dp,Kirsehir,2015_11,0.0,0.0,0.321625153506,0.0,0.29
7979,654.0,p_dsp,Kirsehir,2015_11,0.0,0.0,0.0485012500393,0.0,0.07
7980,654.0,p_dyp,Kirsehir,2015_11,0.0,0.0,,0.0,0.0
7981,654.0,p_hakpar,Kirsehir,2015_11,0.0,0.0,2.88362926306e-09,0.0,0.0
7982,654.0,p_hdp,Kirsehir,2015_11,5.28957303181e-109,0.0,0.200585629531,1.39191901801e-112,0.0
7983,654.0,p_hkp,Kirsehir,2015_11,0.0,0.0,2.92073363371e-11,0.0,0.0
7984,654.0,p_kp,Kirsehir,2015_11,0.0,0.0,4.37371945155e-07,0.0,0.0
7985,654.0,p_ldp,Kirsehir,2015_11,0.0,0.0,,0.0,0.01
7986,654.0,p_mhp,Kirsehir,2015_11,0.0848962220304,0.00627703125436,0.131729846528,0.0656152970126,0.04
7987,654.0,p_millet,Kirsehir,2015_11,0.0,0.0,,0.0,0.03
7988,654.0,p_saadet,Kirsehir,2015_11,1.140533944e-279,0.0,1.26423342871e-09,1.57055895944e-286,0.0
7989,654.0,p_vatan,Kirsehir,2015_11,0.0,0.0,0.000594631464301,0.0,0.0
7990,3620.0,p_akp,Kocaeli,2015_11,0.3786969998,0.32312489602,0.364268460656,0.370984816077,0.13
7991,3620.0,p_bbp,Kocaeli,2015_11,0.0,0.0,1.27851333652e-107,0.0,0.0
7992,3620.0,p_bgmz,Kocaeli,2015_11,0.0,0.0,,0.0,0.0
7993,3620.0,p_btp,Kocaeli,2015_11,0.0,0.0,4.6600763548e-27,0.0,0.0
7994,3620.0,p_chp,Kocaeli,2015_11,0.917039406864,0.00763287229432,0.849978964346,0.811110255108,0.83
7995,3620.0,p_dp,Kocaeli,2015_11,0.0,0.0,2.70528807429e-32,0.0,0.0
7996,3620.0,p_dsp,Kocaeli,2015_11,0.0,0.0,7.72417320171e-29,0.0,0.0
7997,3620.0,p_dyp,Kocaeli,2015_11,0.0,0.0,1.85973910794e-13,0.0,0.0
7998,3620.0,p_hakpar,Kocaeli,2015_11,0.0,0.0,1.13604534065e-111,0.0,0.0
7999,3620.0,p_hdp,Kocaeli,2015_11,1.92797581576e-23,1.41582309708e-126,0.0042058414179,1.91399493794e-26,0.0
8000,3620.0,p_hkp,Kocaeli,2015_11,0.0,0.0,4.70242428033e-69,0.0,0.0
8001,3620.0,p_kp,Kocaeli,2015_11,0.0,0.0,1.59754283192e-64,0.0,0.0
8002,3620.0,p_ldp,Kocaeli,2015_11,0.0,0.0,2.6502877417e-17,0.0,0.0
8003,3620.0,p_mhp,Kocaeli,2015_11,0.290515933014,4.41184677099e-12,0.414913450986,0.368208803941,0.29
8004,3620.0,p_millet,Kocaeli,2015_11,0.0,0.0,1.76202990674e-12,0.0,0.0
8005,3620.0,p_saadet,Kocaeli,2015_11,1.30666345882e-112,0.0,5.60038155091e-30,7.89887159951e-117,0.0
8006,3620.0,p_vatan,Kocaeli,2015_11,0.0,0.0,3.16065200772e-50,0.0,0.0
8007,4531.0,p_akp,Konya,2015_11,0.0293202880302,0.018392429859,0.0336885082324,0.0318209806091,0.2
8008,4531.0,p_bbp,Konya,2015_11,0.0,0.0,2.89451281112e-108,0.0,0.0
8009,4531.0,p_bgmz,Konya,2015_11,0.0,0.0,,0.0,0.0
8010,4531.0,p_btp,Konya,2015_11,0.0,0.0,3.12856156858e-21,0.0,0.0
8011,4531.0,p_chp,Konya,2015_11,6.67262793327e-07,4.71290347491e-38,1.92685891212e-05,1.73142632786e-08,0.0
8012,4531.0,p_dp,Konya,2015_11,0.0,0.0,9.39459951251e-25,0.0,0.0
8013,4531.0,p_dsp,Konya,2015_11,0.0,0.0,6.35655966433e-11,0.0,0.0
8014,4531.0,p_hakpar,Konya,2015_11,0.0,0.0,1.0326329137e-62,0.0,0.0
8015,4531.0,p_hdp,Konya,2015_11,0.0,0.0,5.92921372512e-07,0.0,0.0
8016,4531.0,p_hkp,Konya,2015_11,0.0,0.0,7.21116357104e-84,0.0,0.0
8017,4531.0,p_kp,Konya,2015_11,0.0,0.0,5.24769448749e-20,0.0,0.0
8018,4531.0,p_ldp,Konya,2015_11,0.0,0.0,2.17729245231e-12,0.0,0.0
8019,4531.0,p_mhp,Konya,2015_11,0.00550612365161,7.57562973671e-11,0.671473653962,0.000398222044779,0.82
8020,4531.0,p_millet,Konya,2015_11,0.0,0.0,1.75429659305e-08,0.0,0.0
8021,4531.0,p_saadet,Konya,2015_11,0.0,0.0,1.44517683332e-44,0.0,0.0
8022,4531.0,p_vatan,Konya,2015_11,0.0,0.0,4.02972707643e-23,0.0,0.0
8023,1586.0,p_akp,Kutahya,2015_11,0.92854282083,0.926807764485,0.947692049739,0.882905631341,0.96
8024,1586.0,p_bbp,Kutahya,2015_11,0.0,0.0,1.93166344293e-27,0.0,0.0
8025,1586.0,p_bgmz,Kutahya,2015_11,0.0,0.0,,0.0,0.0
8026,1586.0,p_btp,Kutahya,2015_11,0.0,0.0,3.04882492367e-18,0.0,0.0
8027,1586.0,p_chp,Kutahya,2015_11,0.00580963009077,5.60621110124e-10,0.945515026599,0.00124565236282,0.77
8028,1586.0,p_dp,Kutahya,2015_11,0.0,0.0,6.43559527193e-25,0.0,0.0
8029,1586.0,p_dsp,Kutahya,2015_11,0.0,0.0,4.93710482775e-05,0.0,0.0
8030,1586.0,p_dyp,Kutahya,2015_11,0.0,0.0,9.94473162769e-11,0.0,0.0
8031,1586.0,p_hakpar,Kutahya,2015_11,0.0,0.0,3.00178647435e-28,0.0,0.0
8032,1586.0,p_hdp,Kutahya,2015_11,0.0,0.0,2.66099711008e-05,0.0,0.0
8033,1586.0,p_hkp,Kutahya,2015_11,0.0,0.0,6.93251932416e-28,0.0,0.0
8034,1586.0,p_kp,Kutahya,2015_11,0.0,0.0,2.27683957514e-21,0.0,0.0
8035,1586.0,p_ldp,Kutahya,2015_11,0.0,0.0,0.0015975848699,0.0,0.0
8036,1586.0,p_mhp,Kutahya,2015_11,0.320047714091,5.78882050302e-06,0.593180450568,0.207960162206,0.59
8037,1586.0,p_millet,Kutahya,2015_11,0.0,0.0,0.000436860141036,0.0,0.0
8038,1586.0,p_saadet,Kutahya,2015_11,1.42928210992e-133,0.0,3.72019061664e-15,1.44546165539e-138,0.0
8039,1586.0,p_vatan,Kutahya,2015_11,0.0,0.0,2.39379599148e-10,0.0,0.0
8040,1910.0,p_akp,Malatya,2015_11,0.351485023929,0.534957334011,0.626248749913,0.249750350274,0.71
8041,1910.0,p_bbp,Malatya,2015_11,0.0,0.0,6.40388043154e-36,0.0,0.0
8042,1910.0,p_bgmz,Malatya,2015_11,0.0,0.0,,0.0,0.0
8043,1910.0,p_btp,Malatya,2015_11,0.0,0.0,0.00523736332289,0.0,0.04
8044,1910.0,p_chp,Malatya,2015_11,1.58753442575e-15,3.12697382379e-19,0.0129963223351,2.27921791621e-17,0.0
8045,1910.0,p_dp,Malatya,2015_11,0.0,0.0,0.0855482649083,0.0,0.0
8046,1910.0,p_dsp,Malatya,2015_11,0.0,0.0,2.73695709404e-06,0.0,0.0
8047,1910.0,p_dyp,Malatya,2015_11,0.0,0.0,,0.0,0.0
8048,1910.0,p_hakpar,Malatya,2015_11,0.0,0.0,3.88136987496e-30,0.0,0.0
8049,1910.0,p_hdp,Malatya,2015_11,1.29947982859e-55,8.33048494213e-241,0.0164678875885,3.2357207706e-59,0.0
8050,1910.0,p_hkp,Malatya,2015_11,0.0,0.0,4.53222115303e-18,0.0,0.0
8051,1910.0,p_kp,Malatya,2015_11,0.0,0.0,1.69479600146e-26,0.0,0.0
8052,1910.0,p_ldp,Malatya,2015_11,0.0,0.0,,0.0,0.0
8053,1910.0,p_mhp,Malatya,2015_11,4.52954090281e-17,1.14981967354e-23,0.00126529141678,5.18633754516e-19,0.0
8054,1910.0,p_millet,Malatya,2015_11,0.0,0.0,5.82062689112e-05,0.0,0.0
8055,1910.0,p_saadet,Malatya,2015_11,0.0,0.0,3.54167717108e-24,0.0,0.0
8056,1910.0,p_vatan,Malatya,2015_11,0.0,0.0,9.46285961205e-09,0.0,0.0
8057,3321.0,p_akp,Manisa,2015_11,0.278055269265,0.00284477071881,0.498359740261,0.483463150831,0.54
8058,3321.0,p_bbp,Manisa,2015_11,0.0,0.0,8.25356098201e-81,0.0,0.0
8059,3321.0,p_bgmz,Manisa,2015_11,0.0,0.0,,0.0,0.0
8060,3321.0,p_btp,Manisa,2015_11,0.0,0.0,6.01613436814e-53,0.0,0.0
8061,3321.0,p_chp,Manisa,2015_11,0.928339712558,0.000145750127555,0.883710678673,0.835775711591,0.87
8062,3321.0,p_dp,Manisa,2015_11,0.0,0.0,4.6108997421e-48,0.0,0.0
8063,3321.0,p_dsp,Manisa,2015_11,0.0,0.0,1.84609835948e-34,0.0,0.0
8064,3321.0,p_dyp,Manisa,2015_11,0.0,0.0,1.69117967427e-28,0.0,0.0
8065,3321.0,p_hakpar,Manisa,2015_11,0.0,0.0,9.81568272295e-98,0.0,0.0
8066,3321.0,p_hdp,Manisa,2015_11,2.21936170331e-230,0.0,3.21368842332e-12,8.27342170199e-241,0.0
8067,3321.0,p_hkp,Manisa,2015_11,0.0,0.0,2.01927271517e-67,0.0,0.0
8068,3321.0,p_kp,Manisa,2015_11,0.0,0.0,2.71252238124e-67,0.0,0.0
8069,3321.0,p_ldp,Manisa,2015_11,0.0,0.0,4.19572839856e-13,0.0,0.0
8070,3321.0,p_mhp,Manisa,2015_11,0.780010396529,5.49606586441e-07,0.776568503062,0.724059154686,0.88
8071,3321.0,p_millet,Manisa,2015_11,0.0,0.0,1.51380932627e-15,0.0,0.0
8072,3321.0,p_saadet,Manisa,2015_11,0.0,0.0,1.98421476865e-61,0.0,0.0
8073,3321.0,p_vatan,Manisa,2015_11,0.0,0.0,2.92869522918e-65,0.0,0.0
8074,1626.0,p_akp,Mardin,2015_11,1.13685106854e-06,1.42610370919e-18,0.0386808920961,1.86043717632e-07,0.2
8075,1626.0,p_bbp,Mardin,2015_11,0.0,0.0,1.07497274323e-28,0.0,0.0
8076,1626.0,p_bgmz,Mardin,2015_11,0.0,0.0,,0.0,0.0
8077,1626.0,p_btp,Mardin,2015_11,0.0,0.0,,0.0,0.0
8078,1626.0,p_chp,Mardin,2015_11,0.0,0.0,2.6031425206e-08,0.0,0.0
8079,1626.0,p_dp,Mardin,2015_11,0.0,0.0,0.000212884137698,0.0,0.0
8080,1626.0,p_dsp,Mardin,2015_11,0.0,0.0,,0.0,0.0
8081,1626.0,p_dyp,Mardin,2015_11,0.0,0.0,0.00383683296175,0.0,0.0
8082,1626.0,p_hakpar,Mardin,2015_11,0.0,0.0,0.000335259168982,0.0,0.0
8083,1626.0,p_hdp,Mardin,2015_11,0.506868066286,0.147103840753,0.512664752729,0.478516386471,0.58
8084,1626.0,p_hkp,Mardin,2015_11,0.0,0.0,3.39401989778e-05,0.0,0.07
8085,1626.0,p_kp,Mardin,2015_11,0.0,0.0,0.00273247056317,0.0,0.03
8086,1626.0,p_ldp,Mardin,2015_11,0.0,0.0,9.93642863836e-14,0.0,0.0
8087,1626.0,p_mhp,Mardin,2015_11,0.0,0.0,1.11536626322e-10,0.0,0.0
8088,1626.0,p_millet,Mardin,2015_11,0.0,0.0,,0.0,0.0
8089,1626.0,p_saadet,Mardin,2015_11,0.0,0.0,6.05535756115e-06,0.0,0.0
8090,1626.0,p_vatan,Mardin,2015_11,0.0,0.0,6.44880806807e-07,0.0,0.0
8091,3709.0,p_akp,Mersin,2015_11,0.276051271047,0.000212225392057,0.276410641181,0.308237597481,0.3
8092,3709.0,p_bbp,Mersin,2015_11,0.0,0.0,1.66232113717e-105,0.0,0.0
8093,3709.0,p_bgmz,Mersin,2015_11,0.0,0.0,,0.0,0.0
8094,3709.0,p_btp,Mersin,2015_11,0.0,0.0,3.24369772697e-49,0.0,0.0
8095,3709.0,p_chp,Mersin,2015_11,0.828589942631,0.000368693041177,0.903332918309,0.785411220064,0.94
8096,3709.0,p_dp,Mersin,2015_11,0.0,0.0,3.13772280038e-19,0.0,0.0
8097,3709.0,p_dsp,Mersin,2015_11,0.0,0.0,1.65135269642e-11,0.0,0.0
8098,3709.0,p_dyp,Mersin,2015_11,0.0,0.0,3.18996670683e-18,0.0,0.0
8099,3709.0,p_hakpar,Mersin,2015_11,0.0,0.0,8.97596175751e-105,0.0,0.0
8100,3709.0,p_hdp,Mersin,2015_11,7.81128223808e-139,5.7122175682e-280,0.00131486231469,1.17870064063e-146,0.0
8101,3709.0,p_hkp,Mersin,2015_11,0.0,0.0,2.28505055121e-71,0.0,0.0
8102,3709.0,p_kp,Mersin,2015_11,0.0,0.0,5.60156732553e-58,0.0,0.0
8103,3709.0,p_ldp,Mersin,2015_11,0.0,0.0,8.80489115293e-21,0.0,0.0
8104,3709.0,p_mhp,Mersin,2015_11,0.142839803849,1.63115715077e-05,0.159254567163,0.0977100289884,0.19
8105,3709.0,p_millet,Mersin,2015_11,0.0,0.0,2.77656187292e-08,0.0,0.0
8106,3709.0,p_saadet,Mersin,2015_11,0.0,0.0,5.62800401844e-61,0.0,0.0
8107,3709.0,p_vatan,Mersin,2015_11,0.0,0.0,1.02982242509e-54,0.0,0.0
8108,2081.0,p_akp,Mugla,2015_11,0.308901815539,0.000302284411888,0.457357240922,0.400033140167,0.58
8109,2081.0,p_bbp,Mugla,2015_11,0.0,0.0,1.59461701669e-45,0.0,0.0
8110,2081.0,p_bgmz,Mugla,2015_11,0.0,0.0,,0.0,0.0
8111,2081.0,p_btp,Mugla,2015_11,0.0,0.0,3.66643489918e-16,0.0,0.0
8112,2081.0,p_chp,Mugla,2015_11,0.401997485512,0.134790232262,0.438266444748,0.518679223556,0.52
8113,2081.0,p_dp,Mugla,2015_11,0.0,0.0,4.63974910179e-31,0.0,0.0
8114,2081.0,p_dsp,Mugla,2015_11,0.0,0.0,7.98815492277e-23,0.0,0.0
8115,2081.0,p_dyp,Mugla,2015_11,0.0,0.0,4.59546160998e-24,0.0,0.0
8116,2081.0,p_hakpar,Mugla,2015_11,0.0,0.0,1.97605320175e-62,0.0,0.0
8117,2081.0,p_hdp,Mugla,2015_11,6.24125891259e-65,7.37594450705e-199,9.86147550273e-05,4.11584813715e-69,0.0
8118,2081.0,p_hkp,Mugla,2015_11,0.0,0.0,5.26592462974e-42,0.0,0.0
8119,2081.0,p_kp,Mugla,2015_11,0.0,0.0,4.42832158644e-31,0.0,0.0
8120,2081.0,p_mhp,Mugla,2015_11,0.37363297483,1.73657014202e-05,0.439755998429,0.415397522402,0.32
8121,2081.0,p_millet,Mugla,2015_11,0.0,0.0,4.95284006554e-10,0.0,0.0
8122,2081.0,p_saadet,Mugla,2015_11,0.0,0.0,2.77650537593e-41,0.0,0.0
8123,2081.0,p_vatan,Mugla,2015_11,0.0,0.0,1.4670933547e-33,0.0,0.0
8124,845.0,p_akp,Mus,2015_11,2.38860579898e-10,3.48704392334e-17,0.0329094755861,2.92790628049e-11,0.02
8125,845.0,p_bbp,Mus,2015_11,0.0,0.0,7.05916256481e-17,0.0,0.0
8126,845.0,p_bgmz,Mus,2015_11,0.0,0.0,,0.0,0.0
8127,845.0,p_btp,Mus,2015_11,0.0,0.0,0.187850139297,0.0,0.0
8128,845.0,p_chp,Mus,2015_11,1.9932105553e-278,0.0,2.70176283382e-06,6.26468924056e-286,0.0
8129,845.0,p_dp,Mus,2015_11,0.0,0.0,,0.0,0.0
8130,845.0,p_dsp,Mus,2015_11,0.0,0.0,,0.0,0.0
