edate,prov,ilce,name,year,type,regvoter,actvoter,validvoter,p_akp,p_anadolupartisi,p_bgmz,p_btp,p_chp,p_dp,p_dsp,p_dyp,p_hakpar,p_hap,p_hdp,p_hkp,p_kp,p_ldp,p_mep,p_mhp,p_millet,p_saadet,p_turkparti,p_vatan,p_yurtp,edate_prov
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,355,328,326,79,0,0,0,191,0,0,0,0,0,11,0,0,0,0,43,0,0,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Merkez,2015,parl15_1,286,259,254,76,0,0,0,121,0,1,0,0,0,1,0,0,0,0,49,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Camcilar,2015,parl15_1,202,186,175,116,0,0,0,34,0,0,2,0,0,0,0,0,0,0,19,1,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Hacimusa,2015,parl15_1,316,273,244,130,2,0,0,76,5,4,0,0,1,4,1,0,1,0,6,1,8,0,5,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Derekoy,2015,parl15_1,132,111,106,68,0,0,0,13,1,0,1,0,1,0,0,0,2,0,13,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Inagzi,2015,parl15_1,350,293,289,99,0,0,2,112,0,0,0,0,0,2,1,0,0,0,61,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Nebioglu-Karaevligeris,2015,parl15_1,296,258,245,125,1,0,1,83,1,2,3,0,1,1,1,0,2,0,21,1,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Himmetoglu,2015,parl15_1,163,144,141,42,0,0,0,65,1,1,0,0,1,0,0,0,0,0,28,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kavaklik,2015,parl15_1,316,267,263,101,0,0,0,104,0,0,1,0,0,1,0,0,1,0,50,1,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ayvazlar,2015,parl15_1,258,235,227,49,0,0,0,137,0,0,0,0,0,1,0,0,0,0,32,0,3,0,5,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Esenkoy,2015,parl15_1,238,225,216,117,0,0,0,55,1,0,0,0,1,3,1,0,0,0,34,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karacaoren,2015,parl15_1,381,312,291,176,0,0,1,55,1,1,0,0,0,3,1,0,1,0,38,3,8,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,360,312,307,130,0,0,0,91,0,1,0,0,0,2,0,0,0,0,54,0,29,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Guzeloglu,2015,parl15_1,289,271,256,120,0,0,0,76,1,1,0,0,1,0,2,1,0,0,32,0,21,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mithatpasa,2015,parl15_1,325,265,260,118,0,0,0,86,0,2,1,0,0,3,0,0,0,0,45,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaman-Yeni,2015,parl15_1,238,197,186,84,0,0,3,38,1,2,0,0,1,1,0,0,0,0,32,0,24,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ihsanoglu,2015,parl15_1,316,280,274,67,0,0,0,169,0,2,1,0,0,0,0,0,2,0,16,5,10,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,310,303,132,0,0,0,107,0,1,0,0,0,6,0,0,0,0,37,0,19,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Madenler,2015,parl15_1,265,229,204,102,0,0,0,64,1,4,1,0,1,0,2,0,3,0,15,2,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Asma,2015,parl15_1,359,285,277,74,0,0,0,144,0,1,1,0,0,0,0,0,0,0,43,0,11,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kayikcilar,2015,parl15_1,393,354,327,86,0,0,2,177,2,0,0,0,1,2,0,0,1,0,44,1,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Nebioglu-Terziler,2015,parl15_1,362,327,319,131,1,0,1,124,3,3,1,0,2,0,1,0,0,0,42,0,8,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,329,268,264,111,0,0,0,92,1,0,0,0,0,1,2,0,0,0,54,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Istasyon,2015,parl15_1,356,303,293,102,0,0,0,129,0,2,0,0,1,0,0,0,0,0,51,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Dogancilar,2015,parl15_1,97,81,79,49,0,0,0,9,2,2,0,0,0,1,0,0,0,0,13,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kandilli-Yeni,2015,parl15_1,224,192,185,136,0,0,0,27,0,0,0,0,0,3,0,0,0,0,11,0,3,0,5,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,On Temmuz,2015,parl15_1,232,189,187,66,0,0,1,81,0,0,0,0,0,5,0,0,0,0,24,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Istasyon,2015,parl15_1,357,297,284,99,0,0,1,132,2,0,0,0,0,1,0,0,0,0,43,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sakallar,2015,parl15_1,112,90,83,53,0,0,0,8,2,2,0,0,1,0,1,0,2,0,10,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Guney,2015,parl15_1,354,285,279,84,0,0,0,137,1,1,0,0,1,6,2,0,0,0,39,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Merkez,2015,parl15_1,314,251,242,64,0,0,2,100,0,1,0,0,0,1,1,0,0,0,70,0,1,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kisla,2015,parl15_1,353,320,318,107,1,0,0,136,4,1,0,0,0,16,0,0,0,0,47,1,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Findikli,2015,parl15_1,316,278,269,139,0,0,0,76,2,1,0,0,3,1,1,0,0,0,32,1,13,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Madenler,2015,parl15_1,245,194,176,92,1,0,1,33,2,3,2,0,1,1,2,1,1,0,25,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Gemiciler,2015,parl15_1,253,219,209,57,0,0,1,120,2,1,0,0,1,5,0,0,0,0,20,1,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Incivez,2015,parl15_1,364,306,301,59,0,0,1,131,0,1,0,0,0,16,0,0,1,0,75,1,10,0,6,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,349,288,284,82,0,0,0,104,1,1,0,0,0,5,0,0,0,0,74,0,16,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Muharremler,2015,parl15_1,212,181,162,57,0,0,1,80,0,0,0,0,0,1,2,0,1,0,10,3,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bastarla,2015,parl15_1,325,280,272,113,0,0,0,87,1,1,0,0,0,1,0,0,0,0,48,0,19,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Oteyuz,2015,parl15_1,362,311,296,88,0,0,0,154,1,1,0,0,0,2,0,0,0,0,43,0,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Hisar Arkasi,2015,parl15_1,350,304,297,68,0,0,0,152,1,3,0,0,2,9,0,0,0,0,49,0,11,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karakoc,2015,parl15_1,287,258,247,130,0,0,0,79,1,2,1,0,0,0,1,0,0,0,25,1,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Cinartepe,2015,parl15_1,380,319,313,105,0,0,0,116,1,1,0,0,0,2,1,0,0,0,62,0,19,0,6,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Bekyeri,2015,parl15_1,319,266,251,90,0,0,0,77,0,1,0,0,0,3,0,0,0,0,69,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ihsanoglu,2015,parl15_1,316,291,270,55,1,0,0,175,3,1,1,0,1,1,1,0,1,0,22,1,3,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Kardesler,2015,parl15_1,131,104,99,33,1,0,0,51,0,0,1,0,0,0,0,0,0,0,11,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Camcilar,2015,parl15_1,201,192,180,115,0,0,0,30,2,0,0,0,1,0,0,0,0,0,23,1,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Cayirli,2015,parl15_1,356,326,308,157,1,0,2,64,3,2,0,0,1,2,2,0,0,0,69,2,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,352,271,267,158,0,0,1,65,1,0,2,0,0,2,0,0,0,0,34,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,362,306,300,103,1,0,0,123,1,3,1,0,0,3,0,0,0,0,49,0,16,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,357,311,305,123,0,0,0,108,0,0,1,0,0,2,2,1,0,0,57,1,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Merkez,2015,parl15_1,323,293,291,139,1,0,0,66,0,1,0,0,0,8,0,0,0,0,65,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,299,252,244,88,0,0,1,95,1,0,1,0,0,0,1,0,1,0,47,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Hacimusa,2015,parl15_1,267,230,204,78,0,0,1,89,0,0,0,0,0,1,1,0,1,0,29,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Hasbeyler,2015,parl15_1,164,140,134,61,0,0,1,44,1,2,0,0,0,0,0,0,0,0,24,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Tepekoy,2015,parl15_1,361,315,308,110,0,0,0,135,0,1,1,0,0,6,1,0,0,0,46,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzuncayir,2015,parl15_1,253,235,230,90,1,0,1,75,1,1,0,0,0,3,0,0,0,0,54,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirmanli,2015,parl15_1,308,266,262,67,0,0,0,130,0,0,1,0,0,15,0,0,0,0,45,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Hacioglu,2015,parl15_1,345,299,291,66,0,0,0,194,0,1,0,0,0,5,0,0,0,0,16,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kestaneci,2015,parl15_1,322,286,281,74,0,0,0,164,4,0,2,0,0,5,0,0,0,0,26,0,4,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Bayat,2015,parl15_1,305,272,266,114,0,0,0,119,3,0,0,0,0,0,0,0,0,0,28,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Guney,2015,parl15_1,364,303,298,121,0,0,1,95,0,1,0,0,0,1,0,0,0,0,67,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,332,298,296,85,0,0,0,151,0,0,0,0,0,4,0,0,0,0,44,0,10,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Aktarla,2015,parl15_1,278,247,236,89,2,0,0,98,1,0,1,0,0,3,2,0,1,0,34,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Yesil,2015,parl15_1,326,265,260,51,0,0,0,141,0,0,0,0,1,4,0,0,0,0,55,0,5,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,362,294,292,94,0,0,0,131,0,1,1,0,0,9,0,0,0,0,47,1,4,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,357,319,314,66,0,0,1,196,1,0,0,0,0,3,0,0,1,0,40,0,4,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Muharremsah,2015,parl15_1,303,262,243,77,0,0,1,118,4,2,0,0,0,0,1,2,2,0,25,1,6,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Elma Tepe,2015,parl15_1,374,334,331,181,0,0,0,68,0,1,1,0,0,2,0,0,0,0,65,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karsiyaka,2015,parl15_1,349,306,300,124,0,0,2,94,0,3,1,0,0,7,1,0,0,0,50,1,16,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Yeni,2015,parl15_1,255,207,203,73,0,0,1,69,0,3,0,0,0,3,0,0,0,0,46,0,6,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,On Temmuz,2015,parl15_1,231,189,186,45,0,0,1,114,1,1,0,0,0,1,0,0,0,0,16,0,4,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,341,289,282,114,0,0,1,97,0,1,0,0,0,1,1,0,1,0,62,0,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,373,337,334,105,1,0,0,151,0,2,0,0,0,0,0,1,0,0,68,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Damarli,2015,parl15_1,309,247,240,104,0,0,1,71,2,0,1,0,0,2,0,0,0,0,45,0,14,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Sehler,2015,parl15_1,375,341,323,206,1,0,0,61,1,2,1,0,0,0,2,0,2,0,38,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Kocaali,2015,parl15_1,260,210,206,64,0,0,0,118,0,0,0,0,0,1,0,0,0,0,20,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Sakakoy,2015,parl15_1,182,148,145,120,0,0,0,7,2,0,0,0,0,2,0,0,0,0,7,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Asarli,2015,parl15_1,282,231,224,92,0,0,1,94,1,1,0,0,0,1,0,0,0,0,28,0,4,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaman-Kadi,2015,parl15_1,338,298,284,190,0,0,0,37,1,1,0,0,0,1,0,0,0,0,40,0,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Oteyuz,2015,parl15_1,362,292,285,62,0,0,2,169,3,0,0,0,0,8,0,0,0,0,32,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yazicioglu,2015,parl15_1,323,270,265,112,0,0,0,114,2,1,1,0,0,1,0,0,0,0,25,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Incivez,2015,parl15_1,364,305,299,68,0,0,1,150,0,0,0,0,0,12,0,0,0,0,54,0,8,0,6,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Esenlik,2015,parl15_1,258,223,213,39,0,0,0,137,2,4,0,0,0,1,0,0,0,0,23,0,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Cemaller,2015,parl15_1,224,191,189,80,0,0,0,81,1,0,1,0,0,2,0,0,0,0,20,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Subatan,2015,parl15_1,344,292,285,101,0,0,1,102,3,0,0,0,0,2,0,0,0,0,60,0,14,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Guney,2015,parl15_1,354,290,279,89,0,0,0,119,0,0,0,0,0,6,0,0,0,0,51,0,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Gurbuzler,2015,parl15_1,322,291,282,163,0,0,1,61,0,1,0,0,1,0,2,0,1,0,34,0,18,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mesrutiyet,2015,parl15_1,364,315,312,72,0,0,0,164,0,0,0,0,0,12,0,0,0,0,60,0,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mesrutiyet,2015,parl15_1,330,264,262,45,0,0,0,167,1,1,0,0,0,3,0,0,0,0,39,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kadioglu,2015,parl15_1,244,213,195,81,0,0,1,87,0,0,0,0,0,1,0,0,0,0,16,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,319,277,268,102,1,0,0,96,0,2,0,0,0,2,0,0,0,0,50,1,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,367,300,297,92,0,0,0,129,1,5,0,0,0,3,0,0,0,0,41,0,25,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,316,313,102,0,0,0,148,0,0,1,0,1,7,0,0,0,0,45,0,5,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Colakpehlivan,2015,parl15_1,316,263,253,122,1,0,0,76,3,2,1,0,0,0,6,0,2,0,27,1,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,380,320,313,163,0,0,0,74,1,1,0,0,0,8,0,0,0,0,59,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Musausta,2015,parl15_1,161,142,135,53,0,0,0,55,1,2,0,0,0,0,0,0,0,0,21,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,282,274,71,0,0,0,141,1,0,0,0,0,9,0,0,0,0,40,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ahatli,2015,parl15_1,217,202,190,67,0,0,1,72,3,4,0,0,0,0,0,0,0,0,34,1,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Comlekci,2015,parl15_1,165,151,149,51,1,0,1,55,0,0,1,0,0,1,0,0,0,0,28,1,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Belediye Sitesi,2015,parl15_1,286,248,242,81,0,0,1,123,1,1,0,0,0,1,0,0,0,0,26,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaman-Merkez,2015,parl15_1,243,204,196,84,0,0,0,62,1,0,0,0,0,0,0,0,0,0,41,0,6,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Canbazli,2015,parl15_1,245,230,222,130,0,0,1,40,2,0,0,0,0,0,0,0,1,0,45,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,370,314,312,134,0,0,0,112,0,0,0,0,0,5,2,0,0,0,48,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Sipahiler,2015,parl15_1,171,148,142,77,1,0,0,24,1,0,1,0,2,0,0,1,1,0,23,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karsiyaka,2015,parl15_1,350,308,302,125,0,0,0,111,0,0,0,0,1,3,0,0,0,0,39,0,22,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Asagisarmasik,2015,parl15_1,222,212,207,55,0,0,1,105,0,1,0,0,0,1,0,0,0,0,41,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ahatli,2015,parl15_1,271,253,245,106,0,0,0,53,1,0,0,0,0,2,0,0,0,0,43,1,39,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,337,290,287,65,0,0,0,136,1,0,0,0,0,4,0,0,0,0,73,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,354,290,284,69,0,0,0,148,1,0,0,0,0,4,0,0,0,0,53,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Yeni,2015,parl15_1,377,311,304,100,0,0,1,109,0,0,0,0,1,4,1,0,1,0,68,0,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Yesil,2015,parl15_1,325,261,256,63,0,0,0,130,0,0,0,0,0,3,0,0,0,0,57,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Asma,2015,parl15_1,360,297,291,104,0,0,0,90,0,0,1,0,0,1,0,0,0,0,79,0,15,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,374,327,316,106,0,0,0,135,1,2,1,0,0,2,1,0,1,0,59,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Kumtarla,2015,parl15_1,199,151,141,82,0,0,0,32,0,5,0,0,2,1,1,0,0,0,12,0,4,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,338,279,276,65,0,0,1,168,2,0,0,0,0,3,1,0,1,0,30,1,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,375,321,314,132,0,0,0,99,0,1,0,0,0,1,0,0,0,0,62,0,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mesrutiyet,2015,parl15_1,330,278,275,73,0,0,0,134,1,1,0,0,0,4,0,0,0,0,44,0,14,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Ismet Pasa,2015,parl15_1,13,16,16,3,0,0,1,7,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Duhancilar,2015,parl15_1,277,248,241,140,0,0,5,49,1,2,0,0,0,1,1,0,2,0,18,0,20,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,240,196,188,58,0,0,0,74,1,1,0,0,0,2,0,0,0,0,31,0,21,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Kucuktekke,2015,parl15_1,225,214,211,69,0,0,0,68,0,0,0,0,0,1,0,0,0,0,66,0,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,365,313,310,82,0,0,0,148,0,1,0,0,0,11,0,1,0,0,48,0,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Agalar,2015,parl15_1,344,289,282,128,0,0,0,90,0,2,0,0,0,3,1,0,0,0,44,1,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,368,308,300,135,0,0,2,94,3,3,0,0,0,4,2,0,0,0,42,0,12,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Goktepe,2015,parl15_1,192,178,174,126,0,0,0,29,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Baglik,2015,parl15_1,339,282,277,101,0,0,0,117,3,0,0,0,0,2,1,0,0,0,36,0,17,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mithatpasa,2015,parl15_1,346,299,293,86,0,0,0,121,0,0,0,0,0,2,0,0,0,0,62,0,22,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Murtaza,2015,parl15_1,343,283,279,134,1,0,0,74,1,0,1,0,0,1,1,0,0,0,58,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Gumeli-Erenkoy,2015,parl15_1,350,313,307,26,0,0,0,251,0,0,0,0,0,6,0,0,0,0,21,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kavaklik,2015,parl15_1,315,264,254,83,0,0,1,118,0,3,0,0,0,1,1,0,0,0,39,0,4,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kisla,2015,parl15_1,353,314,311,116,0,0,0,117,1,2,0,0,0,4,0,0,1,0,69,0,0,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Ihsaniye,2015,parl15_1,362,308,300,85,0,0,0,141,2,1,0,0,1,0,4,1,0,0,45,3,16,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Istasyon,2015,parl15_1,357,304,298,103,1,0,2,131,0,0,0,0,0,0,0,0,0,0,50,1,7,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Ozbagi,2015,parl15_1,210,185,178,49,0,0,2,102,1,1,0,0,1,0,2,1,0,0,12,2,3,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,290,253,246,85,1,0,0,106,0,3,1,0,0,3,0,1,0,0,36,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guzelyurt,2015,parl15_1,220,204,201,107,0,0,0,47,2,0,0,0,1,0,0,0,0,0,43,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Samlar,2015,parl15_1,373,328,310,199,1,0,2,47,1,3,0,0,1,2,3,1,0,0,33,0,15,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,314,310,103,0,0,0,144,0,0,0,0,0,4,0,0,0,0,51,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,354,287,286,58,0,0,0,149,0,1,0,0,0,9,0,0,1,0,60,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Hisar Arkasi,2015,parl15_1,350,281,278,59,0,0,0,163,0,1,0,0,0,2,0,0,0,0,38,1,14,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Futa,2015,parl15_1,154,132,131,51,0,0,0,62,1,2,0,0,0,2,0,1,0,0,1,4,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Gunesli,2015,parl15_1,341,289,273,100,1,0,0,115,1,2,0,0,2,5,1,0,1,0,39,2,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,304,269,259,92,0,0,0,99,0,2,1,0,0,3,0,0,2,0,58,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Merkez,2015,parl15_1,312,272,263,81,0,0,0,116,0,3,0,0,0,2,1,1,1,0,47,1,9,0,1,0,2015_6_Zonguldak
