,Kommun,KommunParty,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
292,88.0,,4.0,8.0,p_V,riksdagsval,2002,,,,,0.0
293,88.0,,4.0,8.0,p_other,riksdagsval,2002,,,,,0.0
294,9.0,,5.0,7.0,p_M,riksdagsval,2002,,,,,0.0
295,9.0,,5.0,7.0,p_C,riksdagsval,2002,,,,,0.0
296,9.0,,5.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
297,9.0,,5.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
298,9.0,,5.0,7.0,p_S,riksdagsval,2002,,,,,0.0
299,9.0,,5.0,7.0,p_V,riksdagsval,2002,,,,,0.0
300,9.0,,5.0,7.0,p_other,riksdagsval,2002,,,,,0.0
301,12.0,,5.0,5.0,p_M,riksdagsval,2002,,,,,0.0
302,12.0,,5.0,5.0,p_C,riksdagsval,2002,,,,,0.0
303,12.0,,5.0,5.0,p_FP,riksdagsval,2002,,,,,0.0
304,12.0,,5.0,5.0,p_KD,riksdagsval,2002,,,,,0.0
305,12.0,,5.0,5.0,p_S,riksdagsval,2002,,,,,0.0
306,12.0,,5.0,5.0,p_V,riksdagsval,2002,,,,,0.0
307,12.0,,5.0,5.0,p_other,riksdagsval,2002,,,,,0.0
308,13.0,,5.0,8.0,p_M,riksdagsval,2002,,,,,0.0
309,13.0,,5.0,8.0,p_C,riksdagsval,2002,,,,,0.0
310,13.0,,5.0,8.0,p_FP,riksdagsval,2002,,,,,0.0
311,13.0,,5.0,8.0,p_KD,riksdagsval,2002,,,,,0.0
312,13.0,,5.0,8.0,p_S,riksdagsval,2002,,,,,0.0
313,13.0,,5.0,8.0,p_V,riksdagsval,2002,,,,,0.0
314,13.0,,5.0,8.0,p_other,riksdagsval,2002,,,,,0.0
315,60.0,,5.0,6.0,p_M,riksdagsval,2002,,,,,0.0
316,60.0,,5.0,6.0,p_C,riksdagsval,2002,,,,,0.0
317,60.0,,5.0,6.0,p_FP,riksdagsval,2002,,,,,0.0
318,60.0,,5.0,6.0,p_KD,riksdagsval,2002,,,,,0.0
319,60.0,,5.0,6.0,p_S,riksdagsval,2002,,,,,0.0
320,60.0,,5.0,6.0,p_V,riksdagsval,2002,,,,,0.0
321,60.0,,5.0,6.0,p_other,riksdagsval,2002,,,,,0.0
322,61.0,,5.0,11.0,p_M,riksdagsval,2002,,,,,0.0
323,61.0,,5.0,11.0,p_C,riksdagsval,2002,,,,,0.0
324,61.0,,5.0,11.0,p_FP,riksdagsval,2002,,,,,0.0
325,61.0,,5.0,11.0,p_KD,riksdagsval,2002,,,,,0.0
326,61.0,,5.0,11.0,p_S,riksdagsval,2002,,,,,0.0
327,61.0,,5.0,11.0,p_V,riksdagsval,2002,,,,,0.0
328,61.0,,5.0,11.0,p_other,riksdagsval,2002,,,,,0.0
329,62.0,,5.0,23.0,p_M,riksdagsval,2002,,,,,0.0
330,62.0,,5.0,23.0,p_C,riksdagsval,2002,,,,,0.0
331,62.0,,5.0,23.0,p_FP,riksdagsval,2002,,,,,0.0
332,62.0,,5.0,23.0,p_KD,riksdagsval,2002,,,,,0.0
333,62.0,,5.0,23.0,p_S,riksdagsval,2002,0.8168872109101706,0.818420771535,0.780685330045,0.81100046599,0.205
334,62.0,,5.0,23.0,p_V,riksdagsval,2002,,,,,0.0
335,62.0,,5.0,23.0,p_other,riksdagsval,2002,,,,,0.0
336,63.0,,5.0,7.0,p_M,riksdagsval,2002,,,,,0.0
337,63.0,,5.0,7.0,p_C,riksdagsval,2002,,,,,0.0
338,63.0,,5.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
339,63.0,,5.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
340,63.0,,5.0,7.0,p_S,riksdagsval,2002,,,,,0.0
341,63.0,,5.0,7.0,p_V,riksdagsval,2002,,,,,0.0
342,63.0,,5.0,7.0,p_other,riksdagsval,2002,,,,,0.0
343,80.0,,5.0,91.0,p_M,riksdagsval,2002,0.3429487415893612,0.271829790685,0.345937800249,0.369488420097,0.44
344,80.0,,5.0,91.0,p_C,riksdagsval,2002,0.7349926526366182,0.622418469013,0.745137334943,0.736614325693,0.865
345,80.0,,5.0,91.0,p_FP,riksdagsval,2002,0.934579469026804,0.927286476877,0.936589527275,0.934857970825,0.93
346,80.0,,5.0,91.0,p_KD,riksdagsval,2002,0.6009886251168238,0.582825255482,0.595625876467,0.600558376993,0.475
347,80.0,,5.0,91.0,p_S,riksdagsval,2002,0.5993986156040676,0.601466574095,0.657611046678,0.577843933466,0.625
348,80.0,,5.0,91.0,p_V,riksdagsval,2002,0.7651362628314706,0.548543273505,0.76271916648,0.779820542965,0.745
349,80.0,,5.0,91.0,p_other,riksdagsval,2002,0.17197174682439575,0.166509294619,0.125981649452,0.169692099565,0.215
350,81.0,,5.0,76.0,p_M,riksdagsval,2002,0.21994456964668566,0.246302222143,0.188561593629,0.204553637712,0.165
351,81.0,,5.0,76.0,p_C,riksdagsval,2002,0.7693475013951826,0.512187766479,0.783058045717,0.781206481333,0.945
352,81.0,,5.0,76.0,p_FP,riksdagsval,2002,0.23012834493925582,0.195530953715,0.155603645587,0.23488471835,0.045
353,81.0,,5.0,76.0,p_KD,riksdagsval,2002,0.022245820604955998,0.00798268390754,0.0224624646957,0.0251928950817,0.0
354,81.0,,5.0,76.0,p_S,riksdagsval,2002,0.29543535931847165,0.295435359318,0.302505715192,0.305676818768,0.135
355,81.0,,5.0,76.0,p_V,riksdagsval,2002,0.37565352056097273,0.377696805612,0.361461043335,0.36779595527,0.32
356,81.0,,5.0,76.0,p_other,riksdagsval,2002,0.9269790345685083,0.82724783143,0.939674145601,0.94252890566,0.965
357,82.0,,5.0,10.0,p_M,riksdagsval,2002,,,,,0.0
358,82.0,,5.0,10.0,p_C,riksdagsval,2002,,,,,0.0
359,82.0,,5.0,10.0,p_FP,riksdagsval,2002,,,,,0.0
360,82.0,,5.0,10.0,p_KD,riksdagsval,2002,,,,,0.0
361,82.0,,5.0,10.0,p_S,riksdagsval,2002,,,,,0.0
362,82.0,,5.0,10.0,p_V,riksdagsval,2002,,,,,0.0
363,82.0,,5.0,10.0,p_other,riksdagsval,2002,,,,,0.0
364,83.0,,5.0,24.0,p_M,riksdagsval,2002,0.6648361131925651,0.693179304012,0.702491102522,0.654466896893,0.31
365,83.0,,5.0,24.0,p_C,riksdagsval,2002,0.9432799825694086,0.928962214931,0.95767497802,0.941144410041,0.81
366,83.0,,5.0,24.0,p_FP,riksdagsval,2002,,,,,0.0
367,83.0,,5.0,24.0,p_KD,riksdagsval,2002,,,,,0.0
368,83.0,,5.0,24.0,p_S,riksdagsval,2002,,,,,0.0
369,83.0,,5.0,24.0,p_V,riksdagsval,2002,0.7257543099435961,0.617807743848,0.772217831557,0.739918292095,0.715
370,83.0,,5.0,24.0,p_other,riksdagsval,2002,,,,,0.0
371,84.0,,5.0,6.0,p_M,riksdagsval,2002,,,,,0.0
372,84.0,,5.0,6.0,p_C,riksdagsval,2002,,,,,0.0
373,84.0,,5.0,6.0,p_FP,riksdagsval,2002,,,,,0.0
374,84.0,,5.0,6.0,p_KD,riksdagsval,2002,,,,,0.0
375,84.0,,5.0,6.0,p_S,riksdagsval,2002,,,,,0.0
376,84.0,,5.0,6.0,p_V,riksdagsval,2002,,,,,0.0
377,84.0,,5.0,6.0,p_other,riksdagsval,2002,,,,,0.0
378,86.0,,5.0,17.0,p_M,riksdagsval,2002,,,,,0.0
379,86.0,,5.0,17.0,p_C,riksdagsval,2002,,,,,0.0
380,86.0,,5.0,17.0,p_FP,riksdagsval,2002,,,,,0.0
381,86.0,,5.0,17.0,p_KD,riksdagsval,2002,,,,,0.0
382,86.0,,5.0,17.0,p_S,riksdagsval,2002,,,,,0.0
383,86.0,,5.0,17.0,p_V,riksdagsval,2002,,,,,0.0
384,86.0,,5.0,17.0,p_other,riksdagsval,2002,,,,,0.0
385,4.0,,6.0,7.0,p_M,riksdagsval,2002,,,,,0.0
386,4.0,,6.0,7.0,p_C,riksdagsval,2002,,,,,0.0
387,4.0,,6.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
388,4.0,,6.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
389,4.0,,6.0,7.0,p_S,riksdagsval,2002,,,,,0.0
390,4.0,,6.0,7.0,p_V,riksdagsval,2002,,,,,0.0
391,4.0,,6.0,7.0,p_other,riksdagsval,2002,,,,,0.0
392,17.0,,6.0,8.0,p_M,riksdagsval,2002,,,,,0.0
393,17.0,,6.0,8.0,p_C,riksdagsval,2002,,,,,0.0
394,17.0,,6.0,8.0,p_FP,riksdagsval,2002,,,,,0.0
395,17.0,,6.0,8.0,p_KD,riksdagsval,2002,,,,,0.0
396,17.0,,6.0,8.0,p_S,riksdagsval,2002,,,,,0.0
397,17.0,,6.0,8.0,p_V,riksdagsval,2002,,,,,0.0
398,17.0,,6.0,8.0,p_other,riksdagsval,2002,,,,,0.0
399,42.0,,6.0,5.0,p_M,riksdagsval,2002,,,,,0.0
400,42.0,,6.0,5.0,p_C,riksdagsval,2002,,,,,0.0
401,42.0,,6.0,5.0,p_FP,riksdagsval,2002,,,,,0.0
402,42.0,,6.0,5.0,p_KD,riksdagsval,2002,,,,,0.0
403,42.0,,6.0,5.0,p_S,riksdagsval,2002,,,,,0.0
404,42.0,,6.0,5.0,p_V,riksdagsval,2002,,,,,0.0
405,42.0,,6.0,5.0,p_other,riksdagsval,2002,,,,,0.0
406,43.0,,6.0,9.0,p_M,riksdagsval,2002,,,,,0.0
407,43.0,,6.0,9.0,p_C,riksdagsval,2002,,,,,0.0
408,43.0,,6.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
409,43.0,,6.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
410,43.0,,6.0,9.0,p_S,riksdagsval,2002,,,,,0.0
411,43.0,,6.0,9.0,p_V,riksdagsval,2002,,,,,0.0
412,43.0,,6.0,9.0,p_other,riksdagsval,2002,,,,,0.0
413,62.0,,6.0,21.0,p_M,riksdagsval,2002,,,,,0.0
414,62.0,,6.0,21.0,p_C,riksdagsval,2002,,,,,0.0
415,62.0,,6.0,21.0,p_FP,riksdagsval,2002,,,,,0.0
416,62.0,,6.0,21.0,p_KD,riksdagsval,2002,,,,,0.0
417,62.0,,6.0,21.0,p_S,riksdagsval,2002,,,,,0.0
418,62.0,,6.0,21.0,p_V,riksdagsval,2002,,,,,0.0
419,62.0,,6.0,21.0,p_other,riksdagsval,2002,0.6085566889873129,0.394230065165,0.696016890965,0.627204301557,0.645
420,65.0,,6.0,9.0,p_M,riksdagsval,2002,,,,,0.0
421,65.0,,6.0,9.0,p_C,riksdagsval,2002,,,,,0.0
422,65.0,,6.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
423,65.0,,6.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
424,65.0,,6.0,9.0,p_S,riksdagsval,2002,,,,,0.0
425,65.0,,6.0,9.0,p_V,riksdagsval,2002,,,,,0.0
426,65.0,,6.0,9.0,p_other,riksdagsval,2002,,,,,0.0
427,80.0,,6.0,83.0,p_M,riksdagsval,2002,0.3430166858951798,0.33807613634,0.299917859235,0.339863138011,0.22
428,80.0,,6.0,83.0,p_C,riksdagsval,2002,0.369310086165738,0.181766034704,0.47543636425,0.379504031058,0.42
429,80.0,,6.0,83.0,p_FP,riksdagsval,2002,0.8667546458665659,0.81288890509,0.847569938782,0.86845719895,0.84
430,80.0,,6.0,83.0,p_KD,riksdagsval,2002,0.7585912323891247,0.716282696815,0.768441675845,0.783571011373,0.9
431,80.0,,6.0,83.0,p_S,riksdagsval,2002,0.6415861772993416,0.606529267649,0.691184959138,0.687154262548,0.425
432,80.0,,6.0,83.0,p_V,riksdagsval,2002,0.6067780772999046,0.479779110555,0.568564050912,0.612047344374,0.3
433,80.0,,6.0,83.0,p_other,riksdagsval,2002,0.013949698013771382,0.00449922358742,0.0243387309337,0.0150969719318,0.08
434,82.0,,6.0,28.0,p_M,riksdagsval,2002,0.8676980406868694,0.95178859173,0.839876094466,0.846579369691,0.68
435,82.0,,6.0,28.0,p_C,riksdagsval,2002,0.9112181697764093,0.945690673129,0.898126938159,0.901760757953,0.535
436,82.0,,6.0,28.0,p_FP,riksdagsval,2002,0.8451811614545792,0.837188475917,0.835134716139,0.846579369691,0.85
437,82.0,,6.0,28.0,p_KD,riksdagsval,2002,,,,,0.0
438,82.0,,6.0,28.0,p_S,riksdagsval,2002,0.7911166706014816,0.807819986092,0.813082908228,0.781926163335,0.845
439,82.0,,6.0,28.0,p_V,riksdagsval,2002,,,,,0.0
440,82.0,,6.0,28.0,p_other,riksdagsval,2002,0.7590574130742396,0.459394892364,0.834872163572,0.781926163335,0.68
441,83.0,,6.0,24.0,p_M,riksdagsval,2002,,,,,0.0
442,83.0,,6.0,24.0,p_C,riksdagsval,2002,,,,,0.0
443,83.0,,6.0,24.0,p_FP,riksdagsval,2002,0.8924030359290738,0.907576425885,0.918747327762,0.888136587973,0.785
444,83.0,,6.0,24.0,p_KD,riksdagsval,2002,,,,,0.0
445,83.0,,6.0,24.0,p_S,riksdagsval,2002,,,,,0.0
446,83.0,,6.0,24.0,p_V,riksdagsval,2002,,,,,0.0
447,83.0,,6.0,24.0,p_other,riksdagsval,2002,0.49529028060273883,0.550312634541,0.581442450031,0.484645885826,0.48
448,84.0,,6.0,7.0,p_M,riksdagsval,2002,,,,,0.0
449,84.0,,6.0,7.0,p_C,riksdagsval,2002,,,,,0.0
450,84.0,,6.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
451,84.0,,6.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
452,84.0,,6.0,7.0,p_S,riksdagsval,2002,,,,,0.0
453,84.0,,6.0,7.0,p_V,riksdagsval,2002,,,,,0.0
454,84.0,,6.0,7.0,p_other,riksdagsval,2002,,,,,0.0
455,85.0,,6.0,23.0,p_M,riksdagsval,2002,,,,,0.0
456,85.0,,6.0,23.0,p_C,riksdagsval,2002,,,,,0.0
457,85.0,,6.0,23.0,p_FP,riksdagsval,2002,0.8779419368617505,0.799147437602,0.89350021451,0.883824660399,0.675
458,85.0,,6.0,23.0,p_KD,riksdagsval,2002,0.6555749339887513,0.701767037918,0.716214336521,0.637119407169,0.4
459,85.0,,6.0,23.0,p_S,riksdagsval,2002,,,,,0.0
460,85.0,,6.0,23.0,p_V,riksdagsval,2002,,,,,0.0
461,85.0,,6.0,23.0,p_other,riksdagsval,2002,,,,,0.0
462,86.0,,6.0,15.0,p_M,riksdagsval,2002,,,,,0.0
463,86.0,,6.0,15.0,p_C,riksdagsval,2002,,,,,0.0
464,86.0,,6.0,15.0,p_FP,riksdagsval,2002,,,,,0.0
465,86.0,,6.0,15.0,p_KD,riksdagsval,2002,,,,,0.0
466,86.0,,6.0,15.0,p_S,riksdagsval,2002,,,,,0.0
467,86.0,,6.0,15.0,p_V,riksdagsval,2002,,,,,0.0
468,86.0,,6.0,15.0,p_other,riksdagsval,2002,,,,,0.0
469,87.0,,6.0,14.0,p_M,riksdagsval,2002,,,,,0.0
470,87.0,,6.0,14.0,p_C,riksdagsval,2002,,,,,0.0
471,87.0,,6.0,14.0,p_FP,riksdagsval,2002,,,,,0.0
472,87.0,,6.0,14.0,p_KD,riksdagsval,2002,,,,,0.0
473,87.0,,6.0,14.0,p_S,riksdagsval,2002,,,,,0.0
474,87.0,,6.0,14.0,p_V,riksdagsval,2002,,,,,0.0
475,87.0,,6.0,14.0,p_other,riksdagsval,2002,,,,,0.0
476,60.0,,7.0,8.0,p_M,riksdagsval,2002,,,,,0.0
477,60.0,,7.0,8.0,p_C,riksdagsval,2002,,,,,0.0
478,60.0,,7.0,8.0,p_FP,riksdagsval,2002,,,,,0.0
479,60.0,,7.0,8.0,p_KD,riksdagsval,2002,,,,,0.0
480,60.0,,7.0,8.0,p_S,riksdagsval,2002,,,,,0.0
481,60.0,,7.0,8.0,p_V,riksdagsval,2002,,,,,0.0
482,60.0,,7.0,8.0,p_other,riksdagsval,2002,,,,,0.0
483,61.0,,7.0,7.0,p_M,riksdagsval,2002,,,,,0.0
484,61.0,,7.0,7.0,p_C,riksdagsval,2002,,,,,0.0
485,61.0,,7.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
486,61.0,,7.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
487,61.0,,7.0,7.0,p_S,riksdagsval,2002,,,,,0.0
488,61.0,,7.0,7.0,p_V,riksdagsval,2002,,,,,0.0
489,61.0,,7.0,7.0,p_other,riksdagsval,2002,,,,,0.0
490,63.0,,7.0,10.0,p_M,riksdagsval,2002,,,,,0.0
491,63.0,,7.0,10.0,p_C,riksdagsval,2002,,,,,0.0
492,63.0,,7.0,10.0,p_FP,riksdagsval,2002,,,,,0.0
493,63.0,,7.0,10.0,p_KD,riksdagsval,2002,,,,,0.0
494,63.0,,7.0,10.0,p_S,riksdagsval,2002,,,,,0.0
495,63.0,,7.0,10.0,p_V,riksdagsval,2002,,,,,0.0
496,63.0,,7.0,10.0,p_other,riksdagsval,2002,,,,,0.0
497,64.0,,7.0,16.0,p_M,riksdagsval,2002,,,,,0.0
498,64.0,,7.0,16.0,p_C,riksdagsval,2002,,,,,0.0
499,64.0,,7.0,16.0,p_FP,riksdagsval,2002,,,,,0.0
500,64.0,,7.0,16.0,p_KD,riksdagsval,2002,,,,,0.0
501,64.0,,7.0,16.0,p_S,riksdagsval,2002,,,,,0.0
502,64.0,,7.0,16.0,p_V,riksdagsval,2002,,,,,0.0
503,64.0,,7.0,16.0,p_other,riksdagsval,2002,0.9046866436834253,0.790410248453,0.918563515735,0.911412526832,0.51
504,65.0,,7.0,17.0,p_M,riksdagsval,2002,,,,,0.0
505,65.0,,7.0,17.0,p_C,riksdagsval,2002,,,,,0.0
506,65.0,,7.0,17.0,p_FP,riksdagsval,2002,,,,,0.0
507,65.0,,7.0,17.0,p_KD,riksdagsval,2002,,,,,0.0
508,65.0,,7.0,17.0,p_S,riksdagsval,2002,,,,,0.0
509,65.0,,7.0,17.0,p_V,riksdagsval,2002,,,,,0.0
510,65.0,,7.0,17.0,p_other,riksdagsval,2002,,,,,0.0
511,67.0,,7.0,9.0,p_M,riksdagsval,2002,,,,,0.0
512,67.0,,7.0,9.0,p_C,riksdagsval,2002,,,,,0.0
513,67.0,,7.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
514,67.0,,7.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
515,67.0,,7.0,9.0,p_S,riksdagsval,2002,,,,,0.0
516,67.0,,7.0,9.0,p_V,riksdagsval,2002,,,,,0.0
517,67.0,,7.0,9.0,p_other,riksdagsval,2002,,,,,0.0
518,80.0,,7.0,63.0,p_M,riksdagsval,2002,0.30752248226805035,0.272892866001,0.330000119752,0.312136295992,0.205
519,80.0,,7.0,63.0,p_C,riksdagsval,2002,0.9616373768916081,0.830216030175,0.958332461306,0.969117181207,0.975
520,80.0,,7.0,63.0,p_FP,riksdagsval,2002,0.7773906210107708,0.806069860735,0.757390272446,0.766591806605,0.37
521,80.0,,7.0,63.0,p_KD,riksdagsval,2002,0.9981811242448172,0.990524201515,0.999194657366,0.998446322992,1.0
522,80.0,,7.0,63.0,p_S,riksdagsval,2002,0.6961016087825509,0.689197218496,0.744355751224,0.702896236684,0.81
523,80.0,,7.0,63.0,p_V,riksdagsval,2002,0.7789591940297591,0.561597804962,0.784564796012,0.79695148907,0.975
524,80.0,,7.0,63.0,p_other,riksdagsval,2002,0.09166462495210229,0.0280733950579,0.0928564203464,0.101945757357,0.24
525,81.0,,7.0,25.0,p_M,riksdagsval,2002,0.7510977990171197,0.675149893641,0.774076869041,0.759756278872,0.745
526,81.0,,7.0,25.0,p_C,riksdagsval,2002,,,,,0.0
527,81.0,,7.0,25.0,p_FP,riksdagsval,2002,0.7497664101817255,0.640952375044,0.772290402327,0.759756278872,0.735
528,81.0,,7.0,25.0,p_KD,riksdagsval,2002,,,,,0.0
529,81.0,,7.0,25.0,p_S,riksdagsval,2002,,,,,0.0
530,81.0,,7.0,25.0,p_V,riksdagsval,2002,0.9002128816868846,0.854976819858,0.928019721038,0.897762597121,0.9
531,81.0,,7.0,25.0,p_other,riksdagsval,2002,0.763459773929493,0.764817163594,0.655333067471,0.759756278872,0.23
532,21.0,,8.0,7.0,p_M,riksdagsval,2002,,,,,0.0
533,21.0,,8.0,7.0,p_C,riksdagsval,2002,,,,,0.0
534,21.0,,8.0,7.0,p_FP,riksdagsval,2002,,,,,0.0
535,21.0,,8.0,7.0,p_KD,riksdagsval,2002,,,,,0.0
536,21.0,,8.0,7.0,p_S,riksdagsval,2002,,,,,0.0
537,21.0,,8.0,7.0,p_V,riksdagsval,2002,,,,,0.0
538,21.0,,8.0,7.0,p_other,riksdagsval,2002,,,,,0.0
539,34.0,,8.0,9.0,p_M,riksdagsval,2002,,,,,0.0
540,34.0,,8.0,9.0,p_C,riksdagsval,2002,,,,,0.0
541,34.0,,8.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
542,34.0,,8.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
543,34.0,,8.0,9.0,p_S,riksdagsval,2002,,,,,0.0
544,34.0,,8.0,9.0,p_V,riksdagsval,2002,,,,,0.0
545,34.0,,8.0,9.0,p_other,riksdagsval,2002,,,,,0.0
546,40.0,,8.0,14.0,p_M,riksdagsval,2002,,,,,0.0
547,40.0,,8.0,14.0,p_C,riksdagsval,2002,,,,,0.0
548,40.0,,8.0,14.0,p_FP,riksdagsval,2002,,,,,0.0
549,40.0,,8.0,14.0,p_KD,riksdagsval,2002,,,,,0.0
550,40.0,,8.0,14.0,p_S,riksdagsval,2002,,,,,0.0
551,40.0,,8.0,14.0,p_V,riksdagsval,2002,,,,,0.0
552,40.0,,8.0,14.0,p_other,riksdagsval,2002,,,,,0.0
553,60.0,,8.0,13.0,p_M,riksdagsval,2002,,,,,0.0
554,60.0,,8.0,13.0,p_C,riksdagsval,2002,,,,,0.0
555,60.0,,8.0,13.0,p_FP,riksdagsval,2002,,,,,0.0
556,60.0,,8.0,13.0,p_KD,riksdagsval,2002,,,,,0.0
557,60.0,,8.0,13.0,p_S,riksdagsval,2002,,,,,0.0
558,60.0,,8.0,13.0,p_V,riksdagsval,2002,,,,,0.0
559,60.0,,8.0,13.0,p_other,riksdagsval,2002,,,,,0.0
560,61.0,,8.0,9.0,p_M,riksdagsval,2002,,,,,0.0
561,61.0,,8.0,9.0,p_C,riksdagsval,2002,,,,,0.0
562,61.0,,8.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
563,61.0,,8.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
564,61.0,,8.0,9.0,p_S,riksdagsval,2002,,,,,0.0
565,61.0,,8.0,9.0,p_V,riksdagsval,2002,,,,,0.0
566,61.0,,8.0,9.0,p_other,riksdagsval,2002,,,,,0.0
567,62.0,,8.0,9.0,p_M,riksdagsval,2002,,,,,0.0
568,62.0,,8.0,9.0,p_C,riksdagsval,2002,,,,,0.0
569,62.0,,8.0,9.0,p_FP,riksdagsval,2002,,,,,0.0
570,62.0,,8.0,9.0,p_KD,riksdagsval,2002,,,,,0.0
571,62.0,,8.0,9.0,p_S,riksdagsval,2002,,,,,0.0
572,62.0,,8.0,9.0,p_V,riksdagsval,2002,,,,,0.0
573,62.0,,8.0,9.0,p_other,riksdagsval,2002,,,,,0.0
574,80.0,,8.0,39.0,p_M,riksdagsval,2002,,,,,0.0
575,80.0,,8.0,39.0,p_C,riksdagsval,2002,0.9952403324623063,0.996368988077,0.990752857122,0.994613640197,0.99
576,80.0,,8.0,39.0,p_FP,riksdagsval,2002,0.4585814569963609,0.330884538827,0.475015714531,0.490883595603,0.2
577,80.0,,8.0,39.0,p_KD,riksdagsval,2002,0.0599920656997481,0.0405762394646,0.0943196547564,0.0642521197629,0.015
578,80.0,,8.0,39.0,p_S,riksdagsval,2002,,,,,0.0
579,80.0,,8.0,39.0,p_V,riksdagsval,2002,0.7363796861151533,0.576209553812,0.755329157429,0.752677908482,0.39
580,80.0,,8.0,39.0,p_other,riksdagsval,2002,0.6885533325975512,0.557418280407,0.724384075825,0.700892133765,0.605
581,81.0,,8.0,15.0,p_M,riksdagsval,2002,,,,,0.0
582,81.0,,8.0,15.0,p_C,riksdagsval,2002,,,,,0.0
583,81.0,,8.0,15.0,p_FP,riksdagsval,2002,,,,,0.0
584,81.0,,8.0,15.0,p_KD,riksdagsval,2002,,,,,0.0
585,81.0,,8.0,15.0,p_S,riksdagsval,2002,,,,,0.0
586,81.0,,8.0,15.0,p_V,riksdagsval,2002,,,,,0.0
587,81.0,,8.0,15.0,p_other,riksdagsval,2002,,,,,0.0
588,82.0,,8.0,21.0,p_M,riksdagsval,2002,,,,,0.0
589,82.0,,8.0,21.0,p_C,riksdagsval,2002,,,,,0.0
590,82.0,,8.0,21.0,p_FP,riksdagsval,2002,,,,,0.0
591,82.0,,8.0,21.0,p_KD,riksdagsval,2002,,,,,0.0
592,82.0,,8.0,21.0,p_S,riksdagsval,2002,,,,,0.0
593,82.0,,8.0,21.0,p_V,riksdagsval,2002,,,,,0.0
594,82.0,,8.0,21.0,p_other,riksdagsval,2002,,,,,0.0
595,83.0,,8.0,30.0,p_M,riksdagsval,2002,0.3913392436941129,0.296482555925,0.436446850569,0.407090835491,0.57
596,83.0,,8.0,30.0,p_C,riksdagsval,2002,0.15109494510707575,0.131678127161,0.12594527302,0.148094195632,0.09
597,83.0,,8.0,30.0,p_FP,riksdagsval,2002,0.08180443443329377,0.0712357110623,0.133409057529,0.0821774649475,0.16
598,83.0,,8.0,30.0,p_KD,riksdagsval,2002,0.21620432306243448,0.220738003109,0.172430852674,0.213309305083,0.23
599,83.0,,8.0,30.0,p_S,riksdagsval,2002,0.9535005497479904,0.958825021764,0.942124413618,0.949601996395,0.96
600,83.0,,8.0,30.0,p_V,riksdagsval,2002,0.726276129615153,0.588093389872,0.799160652897,0.739918292095,0.69
601,83.0,,8.0,30.0,p_other,riksdagsval,2002,0.951689894133714,0.960485619136,0.963996834669,0.949601996395,0.895
602,84.0,,8.0,14.0,p_M,riksdagsval,2002,,,,,0.0
603,84.0,,8.0,14.0,p_C,riksdagsval,2002,,,,,0.0
604,84.0,,8.0,14.0,p_FP,riksdagsval,2002,,,,,0.0
605,84.0,,8.0,14.0,p_KD,riksdagsval,2002,,,,,0.0
606,84.0,,8.0,14.0,p_S,riksdagsval,2002,0.9955468935612143,0.995939903176,0.991524674268,0.99522310746,0.785
607,84.0,,8.0,14.0,p_V,riksdagsval,2002,,,,,0.0
608,84.0,,8.0,14.0,p_other,riksdagsval,2002,,,,,0.0
609,85.0,,8.0,10.0,p_M,riksdagsval,2002,,,,,0.0
610,85.0,,8.0,10.0,p_C,riksdagsval,2002,,,,,0.0
611,85.0,,8.0,10.0,p_FP,riksdagsval,2002,,,,,0.0
612,85.0,,8.0,10.0,p_KD,riksdagsval,2002,,,,,0.0
613,85.0,,8.0,10.0,p_S,riksdagsval,2002,,,,,0.0
614,85.0,,8.0,10.0,p_V,riksdagsval,2002,,,,,0.0
615,85.0,,8.0,10.0,p_other,riksdagsval,2002,,,,,0.0
616,60.0,,10.0,11.0,p_M,riksdagsval,2002,,,,,0.0
617,60.0,,10.0,11.0,p_C,riksdagsval,2002,,,,,0.0
618,60.0,,10.0,11.0,p_FP,riksdagsval,2002,,,,,0.0
619,60.0,,10.0,11.0,p_KD,riksdagsval,2002,,,,,0.0
620,60.0,,10.0,11.0,p_S,riksdagsval,2002,,,,,0.0
621,60.0,,10.0,11.0,p_V,riksdagsval,2002,,,,,0.0
622,60.0,,10.0,11.0,p_other,riksdagsval,2002,,,,,0.0
